,fit_time,score_time,test_AUC,test_ACC,test_bACC,test_SENS,test_SPEC,n_features
0,0.009940624237060547,0.00983119010925293,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
1,0.009940624237060547,0.00983119010925293,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
2,0.002056121826171875,0.007775068283081055,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
3,0.002056121826171875,0.007775068283081055,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
4,0.003305673599243164,0.006525516510009766,0.5833333333333333,0.5714285714285714,0.5,1.0,0.0,10.0
5,0.001249551773071289,0.006525516510009766,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
6,0.0005276203155517578,0.011570215225219727,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
7,0.0,0.011570215225219727,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
8,0.0,0.011570215225219727,0.4,0.7142857142857143,0.5,1.0,0.0,10.0
9,0.0035085678100585938,0.008061647415161133,1.0,0.5714285714285714,0.5,1.0,0.0,10.0
10,0.0035085678100585938,0.008061647415161133,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
11,0.0035085678100585938,0.01057124137878418,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
12,0.0035085678100585938,0.008061647415161133,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
13,0.003016948699951172,0.009081602096557617,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
14,0.003016948699951172,0.009081602096557617,0.9166666666666667,0.5714285714285714,0.5,1.0,0.0,10.0
15,0.003016948699951172,0.007554292678833008,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
16,0.0,0.007554292678833008,0.6,0.7142857142857143,0.5,1.0,0.0,10.0
17,0.002509593963623047,0.007137298583984375,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
18,0.0015273094177246094,0.005609989166259766,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
19,0.001201629638671875,0.005509376525878906,0.5,0.5714285714285714,0.5,1.0,0.0,10.0
20,0.0,0.005509376525878906,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
21,0.0,0.009031534194946289,0.4,0.7142857142857143,0.5,1.0,0.0,10.0
22,0.0,0.009031534194946289,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
23,0.0,0.009031534194946289,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
24,0.0,0.012392759323120117,0.8333333333333334,0.5714285714285714,0.5,1.0,0.0,10.0
25,0.005509376525878906,0.009894132614135742,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
26,0.005509376525878906,0.006883382797241211,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
27,0.005509376525878906,0.009894132614135742,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
28,0.0,0.009894132614135742,0.6,0.7142857142857143,0.5,1.0,0.0,10.0
29,0.003522157669067383,0.006371974945068359,0.6666666666666667,0.5714285714285714,0.5,1.0,0.0,10.0
30,0.003522157669067383,0.006371974945068359,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
31,0.003522157669067383,0.011896610260009766,0.3,0.7142857142857143,0.5,1.0,0.0,10.0
32,0.0027360916137695312,0.003635883331298828,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
33,0.005524635314941406,0.008507013320922852,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
34,0.003361225128173828,0.008535385131835938,0.25,0.5714285714285714,0.5,1.0,0.0,10.0
35,0.004531145095825195,0.010007858276367188,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
36,0.0006251335144042969,0.008535385131835938,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
37,0.004531145095825195,0.010007858276367188,0.6000000000000001,0.7142857142857143,0.5,1.0,0.0,10.0
38,0.0,0.008535385131835938,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
39,0.0,0.01302957534790039,0.5,0.5714285714285714,0.5,1.0,0.0,10.0
40,0.0030107498168945312,0.010055780410766602,0.6,0.7142857142857143,0.5,1.0,0.0,10.0
