,fit_time,score_time,test_AUC,test_ACC,test_bACC,test_SENS,test_SPEC,n_features
37,0.002398967742919922,0.007735729217529297,0.5,0.42857142857142855,0.45,0.4,0.5,13.0
38,0.0025277137756347656,0.009073257446289062,1.0,1.0,1.0,1.0,1.0,13.0
39,0.007735729217529297,0.010902881622314453,0.25,0.2857142857142857,0.29166666666666663,0.25,0.3333333333333333,13.0
40,0.0,0.013162851333618164,0.7,0.5714285714285714,0.55,0.6,0.5,13.0
41,0.0,0.010047197341918945,0.9,0.7142857142857143,0.65,0.8,0.5,13.0
42,0.003026247024536133,0.010136604309082031,0.2,0.2857142857142857,0.2,0.4,0.0,13.0
43,0.0,0.013087034225463867,0.5,0.7142857142857143,0.5,1.0,0.0,13.0
44,0.003026247024536133,0.00811314582824707,0.75,0.7142857142857143,0.7083333333333333,0.75,0.6666666666666666,13.0
45,0.002023458480834961,0.010047197341918945,0.4,0.42857142857142855,0.3,0.6,0.0,13.0
46,0.0,0.010136604309082031,0.7,0.42857142857142855,0.45,0.4,0.5,13.0
47,0.0050351619720458984,0.008891582489013672,0.9,0.7142857142857143,0.5,1.0,0.0,13.0
48,0.0,0.010136604309082031,0.4,0.42857142857142855,0.3,0.6,0.0,13.0
49,0.0050351619720458984,0.0099029541015625,1.0,0.8571428571428571,0.875,0.75,1.0,13.0
50,0.0,0.010136604309082031,0.9,0.7142857142857143,0.8,0.6,1.0,13.0
51,0.0050351619720458984,0.008891582489013672,0.9,0.8571428571428571,0.9,0.8,1.0,13.0
52,0.005037069320678711,0.010134696960449219,0.9,0.7142857142857143,0.65,0.8,0.5,13.0
53,0.0,0.010902881622314453,1.0,1.0,1.0,1.0,1.0,13.0
54,0.00604701042175293,0.009124755859375,0.41666666666666663,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,13.0
55,0.0,0.012900590896606445,0.4,0.2857142857142857,0.2,0.4,0.0,13.0
56,0.0020661354064941406,0.007058620452880859,0.8,0.7142857142857143,0.65,0.8,0.5,13.0
57,0.005012035369873047,0.007888555526733398,0.7,0.5714285714285714,0.7,0.4,1.0,13.0
58,0.0020661354064941406,0.015110492706298828,0.8,0.7142857142857143,0.65,0.8,0.5,13.0
59,0.0018510818481445312,0.005197763442993164,0.5,0.5714285714285714,0.5416666666666666,0.75,0.3333333333333333,13.0
60,0.002023458480834961,0.010047197341918945,0.7,0.5714285714285714,0.55,0.6,0.5,13.0
61,0.0,0.010088682174682617,0.7,0.7142857142857143,0.65,0.8,0.5,13.0
62,0.0,0.010047197341918945,0.7,0.5714285714285714,0.4,0.8,0.0,13.0
63,0.004890918731689453,0.005197763442993164,0.7,0.5714285714285714,0.7,0.4,1.0,13.0
64,0.001997709274291992,0.00672459602355957,0.33333333333333337,0.5714285714285714,0.5,1.0,0.0,13.0
65,0.005527973175048828,0.009789705276489258,0.7,0.8571428571428571,0.75,1.0,0.5,13.0
