,fit_time,score_time,test_AUC,test_ACC,test_bACC,test_SENS,test_SPEC,n_features
0,0.0008635520935058594,0.012183904647827148,0.7,0.2857142857142857,0.5,0.0,1.0,10.0
1,0.0,0.013952970504760742,0.6,0.2857142857142857,0.5,0.0,1.0,10.0
2,0.0,0.012183904647827148,1.0,0.2857142857142857,0.5,0.0,1.0,10.0
3,0.0,0.013952970504760742,0.4,0.2857142857142857,0.5,0.0,1.0,10.0
4,0.0,0.015462875366210938,0.6666666666666667,0.42857142857142855,0.5,0.0,1.0,10.0
5,0.0,0.013952970504760742,1.0,0.2857142857142857,0.5,0.0,1.0,10.0
6,0.005124568939208984,0.008828401565551758,0.9,0.2857142857142857,0.5,0.0,1.0,10.0
7,0.0071370601654052734,0.01202845573425293,0.7,0.2857142857142857,0.5,0.0,1.0,10.0
8,0.005124568939208984,0.012882471084594727,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
9,0.002012491226196289,0.01202845573425293,0.8333333333333334,0.42857142857142855,0.5,0.0,1.0,10.0
10,0.002012491226196289,0.01202845573425293,1.0,0.2857142857142857,0.5,0.0,1.0,10.0
11,0.002012491226196289,0.01202845573425293,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
12,0.0,0.01202845573425293,0.6000000000000001,0.2857142857142857,0.5,0.0,1.0,10.0
13,0.0,0.01202845573425293,0.7,0.2857142857142857,0.5,0.0,1.0,10.0
14,0.006815910339355469,0.005212545394897461,0.9166666666666667,0.42857142857142855,0.5,0.0,1.0,10.0
15,0.004808664321899414,0.010210275650024414,1.0,0.2857142857142857,0.5,0.0,1.0,10.0
16,0.0037026405334472656,0.0,0.4,0.2857142857142857,0.5,0.0,1.0,10.0
17,0.0021729469299316406,0.008037328720092773,0.9,0.2857142857142857,0.5,0.0,1.0,10.0
18,0.0,0.008037328720092773,0.9,0.2857142857142857,0.5,0.0,1.0,10.0
19,0.0,0.015417098999023438,0.6666666666666667,0.42857142857142855,0.5,0.0,1.0,10.0
20,0.0051043033599853516,0.006639957427978516,0.7,0.2857142857142857,0.5,0.0,1.0,10.0
21,0.0053751468658447266,0.006369113922119141,1.0,0.2857142857142857,0.5,0.0,1.0,10.0
22,0.0022919178009033203,0.005361795425415039,0.6,0.2857142857142857,0.5,0.0,1.0,10.0
23,0.0022919178009033203,0.005361795425415039,0.8,0.2857142857142857,0.5,0.0,1.0,10.0
24,0.002821683883666992,0.011576414108276367,0.75,0.42857142857142855,0.5,0.0,1.0,10.0
25,0.0018143653869628906,0.011576414108276367,0.6000000000000001,0.2857142857142857,0.5,0.0,1.0,10.0
26,0.001973867416381836,0.01006627082824707,0.9,0.2857142857142857,0.5,0.0,1.0,10.0
27,0.0015101432800292969,0.01006627082824707,0.9,0.2857142857142857,0.5,0.0,1.0,10.0
28,0.0035474300384521484,0.011062145233154297,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
