,fit_time,score_time,test_AUC,test_ACC,test_bACC,test_SENS,test_SPEC,n_features
0,0.0,0.015636205673217773,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
1,0.0,0.016635417938232422,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
2,0.007508516311645508,0.010126829147338867,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
3,0.007508516311645508,0.009126901626586914,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
4,0.007508516311645508,0.009126901626586914,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
5,0.007508516311645508,0.010126829147338867,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
6,0.0,0.01264643669128418,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
7,0.0,0.01264643669128418,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
8,0.0,0.011646270751953125,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
9,0.0,0.013643980026245117,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
10,0.0041010379791259766,0.00954294204711914,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
11,0.0041010379791259766,0.01002812385559082,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
12,0.0041010379791259766,0.01002812385559082,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
13,0.0061168670654296875,0.00801229476928711,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
14,0.0030269622802734375,0.008686304092407227,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
15,0.002010822296142578,0.007686614990234375,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
16,0.002519369125366211,0.008679866790771484,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
17,0.0029892921447753906,0.005690574645996094,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
18,0.0020618438720703125,0.005617856979370117,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
19,0.0,0.00998067855834961,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
20,0.0,0.008980512619018555,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
21,0.004511833190917969,0.005468845367431641,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
22,0.004511833190917969,0.0064697265625,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
23,0.0020012855529785156,0.009531974792480469,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
24,0.002001047134399414,0.006537914276123047,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
25,0.0010008811950683594,0.00853109359741211,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
26,0.001001119613647461,0.010050296783447266,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
27,0.0019979476928710938,0.008051156997680664,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
28,0.002506732940673828,0.010051965713500977,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
29,0.002521991729736328,0.010052680969238281,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
30,0.002521991729736328,0.010052680969238281,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
31,0.0035305023193359375,0.010048866271972656,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
32,0.002020597457885742,0.010048866271972656,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
33,0.001995563507080078,0.011051654815673828,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
34,0.0010085105895996094,0.011043310165405273,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
35,0.002001523971557617,0.010051250457763672,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
36,0.0020017623901367188,0.010042667388916016,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
37,0.002508878707885742,0.009946346282958984,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
38,0.0020017623901367188,0.010042667388916016,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
39,0.002000093460083008,0.00905156135559082,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
40,0.002501964569091797,0.009533405303955078,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
41,0.0015194416046142578,0.008935689926147461,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
42,0.002518892288208008,0.01003265380859375,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
43,0.0020110607147216797,0.007935285568237305,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
44,0.002011537551879883,0.010040998458862305,0.5,0.42857142857142855,0.5,0.0,1.0,10.0
45,0.0010004043579101562,0.007935285568237305,0.5,0.2857142857142857,0.5,0.0,1.0,10.0
