,fit_time,score_time,test_AUC,test_ACC,test_bACC,test_SENS,test_SPEC,n_features
0,0.0,0.010013103485107422,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
1,0.0,0.010013103485107422,0.6,0.7142857142857143,0.5,1.0,0.0,10.0
2,0.0,0.010013103485107422,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
3,0.0,0.010013103485107422,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
4,0.0,0.010013103485107422,0.5,0.5714285714285714,0.5,1.0,0.0,10.0
5,0.0,0.012985944747924805,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
6,0.0,0.012985944747924805,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
7,0.0,0.012985944747924805,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
8,0.0,0.012985944747924805,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
9,0.0,0.012985944747924805,0.75,0.5714285714285714,0.5,1.0,0.0,10.0
10,0.0,0.012985944747924805,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
11,0.0,0.012985944747924805,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
12,0.0,0.012985944747924805,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
13,0.0,0.012985944747924805,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
14,0.0,0.012985944747924805,0.6666666666666667,0.5714285714285714,0.5,1.0,0.0,10.0
15,0.0,0.012985944747924805,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
16,0.0,0.0,0.1,0.7142857142857143,0.5,1.0,0.0,10.0
17,0.0,0.0,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
18,0.0,0.010010957717895508,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
19,0.0,0.015051841735839844,1.0,0.5714285714285714,0.5,1.0,0.0,10.0
20,0.0,0.011033773422241211,0.4,0.7142857142857143,0.5,1.0,0.0,10.0
21,0.0,0.017081499099731445,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
22,0.0,0.0180814266204834,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
23,0.010010957717895508,0.00606226921081543,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
24,0.0010228157043457031,0.00804591178894043,0.75,0.5714285714285714,0.5,1.0,0.0,10.0
25,0.0010228157043457031,0.00804591178894043,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
26,0.0010228157043457031,0.009695291519165039,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
27,0.0,0.00804591178894043,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
28,0.0,0.009695291519165039,0.3,0.7142857142857143,0.5,1.0,0.0,10.0
29,0.0,0.010565757751464844,1.0,0.5714285714285714,0.5,1.0,0.0,10.0
30,0.0,0.010565757751464844,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
31,0.0,0.012478351593017578,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
32,0.004018068313598633,0.008460283279418945,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
33,0.0,0.011255025863647461,0.4,0.7142857142857143,0.5,1.0,0.0,10.0
34,0.0010213851928710938,0.0074388980865478516,0.4166666666666667,0.5714285714285714,0.5,1.0,0.0,10.0
35,0.0,0.009204864501953125,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
36,0.0009999275207519531,0.005430698394775391,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
37,0.0,0.013213396072387695,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
38,0.0015079975128173828,0.0029244422912597656,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
39,0.0,0.014211654663085938,0.3333333333333333,0.5714285714285714,0.5,1.0,0.0,10.0
40,0.0016493797302246094,0.002783060073852539,0.6,0.7142857142857143,0.5,1.0,0.0,10.0
41,0.0,0.011255025863647461,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
42,0.0008704662322998047,0.0019125938415527344,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
43,0.007509708404541016,0.008702516555786133,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
44,0.0009970664978027344,0.008425235748291016,0.5833333333333334,0.5714285714285714,0.5,1.0,0.0,10.0
