,fit_time,score_time,test_AUC,test_ACC,test_bACC,test_SENS,test_SPEC,n_features
0,0.0,0.015340805053710938,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
1,0.0,0.01432657241821289,0.6,0.7142857142857143,0.5,1.0,0.0,10.0
2,0.0,0.015340805053710938,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
3,0.0,0.015340805053710938,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
4,0.0,0.015340805053710938,0.4166666666666667,0.5714285714285714,0.5,1.0,0.0,10.0
5,0.0,0.015340805053710938,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
6,0.0052149295806884766,0.010125875473022461,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
7,0.0052149295806884766,0.014652013778686523,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
8,0.0005102157592773438,0.014652013778686523,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
9,0.0,0.014652013778686523,0.9166666666666667,0.5714285714285714,0.5,1.0,0.0,10.0
10,0.0,0.014652013778686523,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
11,0.0,0.014652013778686523,0.4,0.7142857142857143,0.5,1.0,0.0,10.0
12,0.0,0.014652013778686523,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
13,0.0045316219329833984,0.010120391845703125,0.7,0.7142857142857143,0.5,1.0,0.0,10.0
14,0.006578683853149414,0.00807332992553711,0.75,0.5714285714285714,0.5,1.0,0.0,10.0
15,0.0,0.00807332992553711,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
16,0.0,0.0045261383056640625,0.1,0.7142857142857143,0.5,1.0,0.0,10.0
17,0.0,0.01144862174987793,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
18,0.0,0.01144862174987793,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
19,0.0010085105895996094,0.009598970413208008,1.0,0.5714285714285714,0.5,1.0,0.0,10.0
20,0.0010008811950683594,0.013901472091674805,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
21,0.0013401508331298828,0.012561321258544922,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
22,0.0013401508331298828,0.015574455261230469,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
23,0.0,0.016574621200561523,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
24,0.0,0.016574621200561523,0.8333333333333334,0.5714285714285714,0.5,1.0,0.0,10.0
25,0.0,0.01960611343383789,0.6,0.7142857142857143,0.5,1.0,0.0,10.0
26,0.0,0.01960611343383789,1.0,0.7142857142857143,0.5,1.0,0.0,10.0
27,0.0,0.020605087280273438,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
28,0.007257938385009766,0.013347148895263672,0.4,0.7142857142857143,0.5,1.0,0.0,10.0
29,0.007257938385009766,0.013347148895263672,1.0,0.5714285714285714,0.5,1.0,0.0,10.0
30,0.0010275840759277344,0.014328718185424805,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
31,0.0,0.01533198356628418,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
32,0.0,0.017331838607788086,0.9,0.7142857142857143,0.5,1.0,0.0,10.0
33,0.0009999275207519531,0.015254497528076172,0.5,0.7142857142857143,0.5,1.0,0.0,10.0
34,0.004275798797607422,0.01205587387084961,0.6666666666666667,0.5714285714285714,0.5,1.0,0.0,10.0
35,0.0010001659393310547,0.012070178985595703,0.8,0.7142857142857143,0.5,1.0,0.0,10.0
